Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
41.000000,81.000000,99.000000,0.960000,0.180000,0.070000,-0.180000
96.000000,-15.000000,133.000000,0.960000,0.180000,0.060000,-0.190000
37.000000,6.000000,64.000000,0.960000,0.180000,0.040000,-0.190000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
302.000000,-576.000000,1143.000000,0.940000,0.330000,0.060000,-0.060000
241.000000,455.000000,239.000000,0.960000,0.270000,0.040000,-0.070000
884.000000,436.000000,-753.000000,0.980000,0.170000,0.040000,-0.070000
760.000000,368.000000,-537.000000,0.990000,0.100000,0.050000,-0.030000
254.000000,180.000000,-1144.000000,0.990000,0.090000,0.050000,0.030000
-1251.000000,117.000000,73.000000,0.980000,0.130000,0.070000,0.130000
-2893.000000,-250.000000,-27.000000,0.970000,0.170000,0.100000,0.150000
-456.000000,-28.000000,1797.000000,0.970000,0.210000,0.080000,0.090000
213.000000,754.000000,246.000000,0.970000,0.200000,0.090000,0.000000
992.000000,-349.000000,1235.000000,0.970000,0.210000,0.050000,-0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-542.000000,207.000000,746.000000,0.980000,0.130000,-0.090000,0.070000
-671.000000,172.000000,-873.000000,0.980000,0.180000,-0.060000,0.090000
-1281.000000,140.000000,710.000000,0.970000,0.240000,-0.030000,0.100000
292.000000,-62.000000,1719.000000,0.960000,0.250000,-0.030000,0.070000
-529.000000,299.000000,610.000000,0.970000,0.240000,-0.040000,0.070000
-291.000000,377.000000,-81.000000,0.970000,0.220000,-0.100000,0.060000
27.000000,-223.000000,158.000000,0.960000,0.210000,-0.140000,0.060000
189.000000,-542.000000,-1336.000000,0.960000,0.210000,-0.170000,0.060000
550.000000,-823.000000,-397.000000,0.960000,0.220000,-0.160000,0.050000
603.000000,-7.000000,-166.000000,0.960000,0.240000,-0.130000,0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-551.000000,209.000000,-1362.000000,0.970000,0.250000,0.010000,-0.030000
1840.000000,-373.000000,-176.000000,0.970000,0.240000,-0.020000,-0.090000
1782.000000,-577.000000,294.000000,0.970000,0.240000,-0.040000,-0.100000
898.000000,-289.000000,-81.000000,0.970000,0.240000,-0.030000,-0.090000
428.000000,49.000000,-16.000000,0.970000,0.240000,-0.020000,-0.050000
-310.000000,182.000000,-415.000000,0.970000,0.260000,-0.010000,0.000000
-1624.000000,266.000000,530.000000,0.960000,0.290000,0.010000,0.050000
-452.000000,274.000000,-28.000000,0.950000,0.300000,0.010000,0.040000
85.000000,-167.000000,502.000000,0.950000,0.320000,0.020000,0.050000
-174.000000,-247.000000,873.000000,0.940000,0.330000,0.010000,0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
956.000000,-402.000000,1198.000000,0.920000,0.380000,0.040000,-0.080000
398.000000,451.000000,776.000000,0.950000,0.300000,0.040000,-0.080000
168.000000,620.000000,-557.000000,0.980000,0.190000,0.040000,-0.080000
365.000000,-30.000000,-1296.000000,0.990000,0.140000,0.030000,-0.080000
